id,name,ingredients,preparation,image,category_id,proportion,time_prep,time_cook,description
819,Risotto aux noix de Saint-Jacques poêlées,"[""-  16 noix de Saint"", ""- Jacques"", ""-  2 blancs de poireaux"", ""-  2 gousses d'ail"", ""-  Le jus de 2 citrons"", ""-  10 cl de crème liquide"", ""-  60 g de parmesan râpé"", ""-  250 g de riz à grains ronds"", ""-  90 cl de bouillon de poulet"", ""-  10 cl de moscatelleou de vin blanc sec"", ""-  2 cuil. à soupe de coriandre fraîche hachée"", ""-  3 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre blanc du moulin""]","[""Séparez chaque noix de son corail et gardez les coraux au frais. Épluchez l'ail et écrasez-le au presse-ail. Coupez chaque noix en deux dans l'épaisseur. Mettez-les dans une jatte avec l'ail et le jus des 2 citrons moins 1 cuillerée à café. Laissez macérer au frais pendant 2 h."", ""Portez à ébullition le bouillon contenant le moscatelle ou le vin blanc. Maintenez-le à petits frémissements."", ""Nettoyez les blancs de poireaux et émincez-les. Dans une cocotte à fond épais, faites chauffer 1 cuillerée à soupe d'huile d'olive à feu moyen et faites-y revenir les poireaux 5 min en remuant. Ajoutez le riz et tournez-le pour enrober les grains d'huile."", ""Versez une petite louche de bouillon et laissez cuire doucement en remuant jusqu'à ce que tout le bouillon soit absorbé. Poursuivez en ajoutant le bouillon louche après louche."", ""Un peu avant la fin de la cuisson du risotto, mixez les coraux avec 1 cuillerée à soupe d'huile d'olive, 1 cuillerée à café de jus de citron et 1 cuillerée à soupe de coriandre. Salez et poivrez. Versez dans une saucière."", ""Retirez les noix de la macération, égouttez-les. Faites chauffer la dernière cuillerée d'huile d'olive à feu vif et faites poêler les noix 1 min à peine de chaque côté."", ""Mélangez au risotto la crème liquide, le parmesan et la seconde cuillerée à soupe de coriandre. Poivrez et rectifiez au besoin l'assaisonnement en sel."", ""Mettez le risotto sur un plat chaud, disposez les noix sur le riz et servez accompagné de la sauce.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/17c0d5d6a038da36c1921d252775590f4a202123.jpeg,828,4 pers.,00H15,00:30,"Un plat de roi entre Galice espagnole et Vénétie italienne. Les Saint-Jacques, colorées, sont bien marquées par la coriandre et le poireau, le fumet du bouillon imprègne le riz gonflé et le tout est lié par la crème."
821,Ragoût de porc et poulet à la banane,"[""-  500 g de blancs de poulet"", ""-  500 g d'épaule de porc"", ""-  1 chorizo"", ""-  2 bananes plantains mûres"", ""-  2 petits piments oiseaux"", ""-  2 oignons rouges"", ""-  6 gousses d'ail"", ""-  150 g de maïs en boîte égoutté"", ""-  1 pincée de mélange quatre"", ""- épices"", ""-  1 bâton de cannelle"", ""-  60 cl de bouillon de volaille"", ""-  2 cuil. à soupe de vinaigre"", ""-  2 cuil. à soupe d'huile d'olive"", ""-  Sel""]","[""Coupez les viandes en gros cubes de 5 cm. Ôtez la peau du chorizo et coupez-le en rondelles. Épluchez les bananes et coupez-les ainsi que les piments en rondelles. Pelez et hachez finement les oignons et l'ail. Rincez et égouttez le maïs."", ""Faites chauffer l'huile d'olive dans une cocotte et faites-y revenir l'oignon, l'ail et les piments. Retirez-les et réservez."", ""Dans la même l'huile, faites rissoler les morceaux de viande à feu vif, puis laissez-les cuire, à feu doux, pendant 20 min. Remuez régulièrement."", ""Ajoutez à la viande le mélange d'oignons, d'ail et de piments. Assaisonnez avec le mélange quatre-épices. Mouillez avec le bouillon de volaille et le vinaigre. Ajoutez le bâton de cannelle et rectifiez l'assaisonnement. Laissez alors cuire à feu moyen, et à couvert, pendant 45 min."", ""Faites rissoler à la poêle, sans ajouter de matière grasse, les rondelles de chorizo à feu vif. Cinq minutes avant la fin de la cuisson, ajoutez au ragoût les rondelles de banane, le chorizo et le maïs. Servez ce ragoût bien chaud, accompagné de patates douces.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/99316e05dede6ec0717f63cb13c4dc0e635b64e4.jpeg,819,6 pers.,00H30,01:15,"Deux viandes blanches mijotées savoureuses, associées à la douceur des épices et de la banane. Le maïs apporte du croquant et le vinaigre rehausse le plat."
1079,Lièvre à la royale,[],[],"",823,"","","",""
1080,Jambon persillé,[],[],"",835,"","","",""
1085,Omelette aux pommes de terre,[],[],"",837,"","","",""
1086,Pavé de bœuf sauce roquefort,[],[],"",818,"","","",""
1087,Tartare classique,"[""- 600 g de viande de boeuf coupée au couteau (ou hachée)"", ""- 2 oignons nouveaux"", ""- 1 bouquet de persil plat"", ""- 4 jaunes d’oeufs"", ""- 1 cuil. à soupe de moutarde à l’ancienne"", ""- 2 cuil. à soupe de câpres au vinaigre"", ""- 2 cuil. à café de sauce Worcestershire"", ""- 2 cuil. à soupe de ketchup"", ""- 3 gouttes de Tabasco"", ""- 2 cuil. à soupe d’huile d’olive"", ""- fleur de sel"", ""- poivre du moulin""]","["". Lavez et hachez les feuilles de persil. Épluchez les oignons et hachez-les finement. Mettez de côté. Rincez et égouttez les câpres."", ""Dans un bol, mélangez avec un fouet les jaunes d’oeufs, la moutarde, les câpres, la sauce Worcestershire, le ketchup, le Tabasco et l’huile d’olive."", ""Versez cette préparation sur la viande et mélangez soigneusement. Ajoutez les oignons et le persil hachés, salez et poivrez, mélangez de nouveau."", ""Répartissez le tartare sur 4 assiettes et servez aussitôt."", """", ""Variante :"", ""vous pouvez remplacer les câpres par des pétales de tomates confites.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/08/98882f92cb64d397ac8bc8992aa9a49cfcf53787.jpeg,818,4 pers.,00H15,-,"Une préparation à la fois simple et savoureuse qui fait la part belle aux épices et aux aromates, et donnera un mariage tout en fraîcheur avec un bordeaux clairet. Un vin entre rosé et rouge léger, à servir frais pour qu’il exhale les arômes de petits fruits rouges et d’épices douces. Le fondant de la chair un peu grasse du hareng flattera la souplesse et le velouté de la légère trame tannique du vin, tandis que les arômes primaires et expressifs de l’ensemble renforceront le caractère fringant de l’accord."
1088,Rouelles de porc grillées,[],[],"",819,"","","",""
1089,Crumble pommes framboises,"[""- Pour la pâte"", ""-  75 g de farine"", ""-  75 g de cassonade"", ""-  75 g de beurre demi"", ""- sel"", ""-  75 g d’amandes effilées\r\nPour la garniture"", ""-  6 pommes golden"", ""-  100 g de framboises\r\n \r\nRecette extraite du livre Enfants"", ""-  Mon Premier Livre de Cuisine (c) Thomas Feller""]","[""Préchauffez le four à 180 °C (th. 6)."", ""Commencez par préparer la pâte. Dans un saladier, mélangez tous les ingrédients du bout des doigts afin d’obtenir un sable qui commence à s’agglomérer en boule."", ""Épluchez les pommes et coupez-les en quartiers. Retirez le cœur et détaillez-les en gros cubes."", ""Disposez les morceaux de pomme dans un plat à gratin et enfournez pendant 10 min."", ""Ajoutez les framboises, recouvrez les fruits avec la pâte et enfournez de nouveau 20 min. Le dessus de votre crumble doit dorer mais surtout, ne pas brunir."", ""Sortez le plat du four et laissez tiédir avant de servir.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/e6320a4a99ae0ec64cd929bdabf94bab7f3525da.jpeg,821,6 pers.,00H20,00:30,""
1090,Curry de poisson (Macchli Kari),[],[],"",816,"","","",""
1091,Hambougnat au Saint-Nectaire,"[""- 12 petites tranches de pain de mie 600 g de Saint"", ""- Nectaire fermier 2 œufs 1 tomate 200 g de noisettes en poudre 200 g de chapelure Salade""]","[""Couper des tranches de Saint-Nectaire fermier d’un ½ cm de largeur. Enlever la croûte et couper de nouveau les tranches en 2."", ""Tremper les tranches de Saint-Nectaire fermier dans l’œuf battu. Puis les rouler dans un mélange de poudre de noisettes et de chapelure."", ""Tailler le pain de mie avec un emporte-pièce rond de 8 cm de diamètre."", ""Monter l’Hambougnat comme suit : Pain de mie, salade en chiffonnade, rondelle de tomate, tranche de Saint-Nectaire fermier panée, pain de mie, petits dés de Saint-Nectaire fermier et déposer une noisette décortiquée entière par-dessus. Passer au four à 200°C pendant 3 mn. Servir sur un lit de salade.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/1f206649f1b8f5f79bd1cc32ee6215fa36548c5b.jpeg,829,4 pers.,00H15,00:03,""
528,Saint Honoré,[],[],"",1,"","","",""
1082,Noisette de chevreuil aux raisins,[],[],"",823,"","","",""
1083,Flammekueche,[],[],"",820,"","","",""
1092,Fraîcheur de Reblochon aux légumes croquants,"[""- Pour 4 personnes½ Reblochon 1 yaourt à la grecque 500g de petits légumes de printemps : carottes, petits navets, pointes d'asperges, céleri, fenouil, radis... quelques brins de ciboulette ou de cerfeuil sel, poivre""]","[""Retirer la croûte du Reblochon et faites-le fondre 1 minute au four à micro-ondes ou dans une petite casserole à fond épais. Mixez-le avec le yaourt à l'aide d'un mixer plongeant ou d'un blender. Salez si nécessaire et poivrez. Mettez au frais."", ""Lavez et épluchez les légumes, faites cuire les asperges et navets 3 minutes à l'eau bouillante salée, ils doivent être « al dente ». Laissez les autres légumes crus."", ""Versez la crème de Reblochon dans des ramequins individuels, parsemez-la d'herbes ciselées. Chacun y trempe ses légumes.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/c8c845304e95186c817899e071535d144b0565d6.jpeg,838,4 pers.,00H10,-,""
1093,Saumon mariné à l'aneth,[],[],"",816,"","","",""
1094,Poulet créole à la noix de coco,"[""-  1 poulet de 1,8 kg coupé en morceaux"", ""-  2 oignons"", ""-  2 gousses d'ail"", ""-  2 tomates"", ""-  1 verre de crème de noix de coco"", ""-  1 cuil. à café de curry"", ""-  1 cuil. à café de safran"", ""-  3 cuil. à soupe d'huile"", ""-  1 verre de bouillon de volaille"", ""-  1 verre de vin blanc sec"", ""-  Sel""]","[""Dans une cocotte, faites chauffer l'huile. Ajoutez les morceaux de poulet et faites-les dorer 5 min."", ""Coupez les oignons et émincez-les. Pelez et pressez l'ail. Ébouillantez les tomates, pelez-les, ôtez les graines et coupez la chair en morceaux. Versez le tout dans la cocotte, mélangez."", ""Ajoutez le curry et le safran, mouillez avec le vin et le bouillon. Laissez cuire 20 min à feu doux : le poulet doit être bien tendre."", ""Ajoutez alors la crème de noix de coco, laissez cuire 5 min. Goûtez et rectifiez l'assaisonnement en sel."", ""Servez les morceaux de poulet nappés du jus de cuisson. Vous pouvez éventuellement les accompagner de bananes dorées à la poêle et de riz créole.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/4de9ddbef8eb9aafb0e6f666fe7f7ac085b75829.jpeg,815,6 pers.,00H40,-,"La viande blanche, saisie, offre une texture assez serrée. Les épices douces se lient à la volaille grâce à la crème de noix de coco. Le choix de la garniture proposée influencera beaucoup le choix du vin."
1095,Gaufres,[],[],"",821,"","","",""
1096,Spaghettis à la carbonara,"[""-  400 g de spaghettis"", ""-  100 g de lardons maigres"", ""-  2 œufs entiers + 2 jaunes"", ""-  10 cl de crème fraîche"", ""-  80 g de parmesan"", ""-  2 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre""]","[""Portez à ébullition un grand faitout rempli d'eau salée contenant 1 cuillerée à soupe d'huile d'olive. Versez-y les spaghettis en remuant pour éviter qu'ils ne s'agglutinent et n'attachent au fond du faitout. Faites-les cuire al dente, sur feu vif, en remuant de temps en temps. Comptez de 8 à 10 min de cuisson selon la qualité des pâtes."", ""Pendant ce temps, dans une poêle, faites chauffer à feu doux la seconde cuillerée d'huile. Ajoutez-y les lardons et laissez-les fondre, sans coloration, pendant 5 min en remuant souvent."", ""Dans la jatte où vous comptez servir les spaghettis, fouettez les oeufs entiers et les jaunes avec la crème et la moitié du parmesan. Salez et poivrez."", ""Retirez les lardons de la poêle à l'aide d'une écumoire et ajoutez-les dans la jatte. Égouttez les spaghettis et mélangez-les à la sauce carbonara. Servez sans attendre, en présentant le reste du parmesan à part.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/3af1c9abfa04f2eb607cab4c4370f9102510e7ea.jpeg,830,4 pers.,00H05,00:15,Un classique italien auquel la sauce apporte du crémeux et le lard son croquant ; le parmesan contribue au bouquet d'ensemble.
1097,Gratin dauphinois,"[""-  1,5 kg de pommes de terre farineuses"", ""-  5 grosses gousses d'ail"", ""-  100 g de beurre mou"", ""-  1 litre de lait cru"", ""-  30 cl de crème fleurette"", ""-  1 bonne pincée de noix muscade (facultatif)"", ""-  Sel, poivre""]","[""Pelez, lavez et essuyez les pommes de terre. Coupez-les en fines rondelles (ne les lavez pas pour qu'elles conservent leur amidon)."", ""Dans une marmite, faites bouillir le lait avec l'ail haché, la noix muscade, du sel et du poivre. Jetez les pommes de terre dans le lait bouillant. Laissez cuire pendant 10 min sur feu doux en surveillant, car cette préparation a tendance à attacher."", ""Préchauffez le four à 170 C (th. 5). Versez la préparation dans un grand plat à gratin beurré, arrosez de crème. Salez, poivrez encore un peu le dessus et parsemez de flocons de beurre. Enfournez à mi-hauteur et faites cuire pendant 1 h 30. Servez ce gratin en accompagnement d'une viande ou d'une volaille.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/3093737a17c5e596c88da7d6118b7800cc199a4c.jpeg,822,6 pers.,00H25,01:30,"Ce gratin, à la fois riche, nourrissant et particulièrement fondant, demande des vins blancs frais pour un accord un peu tranchant et suffisamment structurés pour  rappeler la consistance du plat. Des vins que l’on peut trouver, pour un accord régional, dans le vignoble savoyard. On y trouve de jolis blancs de soif, mais aussi de  vrais vins de gastronomie, comme ceux de la confidentielle appellation"
1098,Tarte aux oignons,"[""-  1 pâte brisée au beurre"", ""-  3 tranches de lard maigre"", ""-  4 œufs"", ""-  5 gros oignons"", ""-  100 g de beurre"", ""-  4 cuil. à soupe de crème fraîche"", ""-  Sel, poivre""]","[""Garnissez une tourtière beurrée de la pâte brisée. Préchauffez le four à 200 °C (th. 7)."", ""Piquez la pâte avec une fourchette (sans la percer), couvrez de papier sulfurisé puis de légumes secs et faites cuire la pâte pendant 15 min. Il faut que le fond devienne ferme tout en restant blanc."", ""Épluchez et émincez les oignons. Amenez une casserole d'eau à ébullition et plongez-y les oignons pendant environ 2 min. Égouttez-les soigneusement."", ""Faites fondre 30 g de beurre dans une casserole à fond épais et mettez-y à revenir les oignons pendant 5 min."", ""Enlevez les oignons, coupez les tranches de lard en dés, puis ajoutez un peu de beurre (si nécessaire) et faites-les rissoler. Jetez l'excès de graisse, ajoutez les oignons aux lardons et laissez tiédir."", ""Dans un bol, battez les oeufs, ajoutez la crème fraîche, salez et poivrez. Ajoutez ce mélange aux ingrédients de la garniture, mélangez bien le tout et remplissez-en le fond de tarte."", ""Faites cuire à 200 °C (th. 7) pendant 15 min jusqu'à ce que l'ensemble soit ferme et bien doré.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/4e35f31ab4371e6ffa661452c8a3a37580d3460a.jpeg,820,6 pers.,00H25,00:30,"Une base croustillante associée au croquant sucré des oignons, précurseurs d'arômes : c'est un accord facile et à la portée de tous les vins de terroir."
1099,Tourte verte au saumon,"[""-  400 g de pâte feuilletée"", ""-  1 kg d'épinards frais"", ""-  600 g de saumon frais"", ""-  30 g de beurre"", ""-  10 cl de crème liquide"", ""-  1 œuf"", ""-  1 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre""]","[""Nettoyez les épinards et faites-les cuire au beurre. Égouttez-les, puis hachez-les grossièrement. Battez la crème et l'oeuf, mélangez-les aux épinards."", ""Taillez le saumon en cubes et faites-les saisir 1 min à la poêle dans l'huile d'olive. Mélangez le tout aux épinards. Faites chauffer le four à 200 °C (th. 7)."", ""Étalez la pâte de manière à former deux grands ronds dont l'un doit être un peu plus grand que l'autre. Chemisez un moule à manquer avec le rond de pâte le plus grand, versez-y la préparation, recouvrez de l'autre rond de pâte. Soudez les bords avec les doigts, percez un trou au centre et faites une cheminée avec une feuille de papier aluminium."", ""Faites cuire la tourte 30 min au four à 200 °C (th. 7). Sortez-la du four et laissez-la reposer 10 min avant de la découper.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/414730665a7bd8c42bf4d292f20902064e6b9f31.jpeg,820,6 pers.,00H45,00:31,"Un ensemble riche en bouche, avec une base croustillante et un coeur étouffé ; la texture du saumon reste grasse, les épinards apportent une âcreté adoucie par la crème."
1100,Noisettes de biche sautées au poivre et purée de céleri,"[""- Pour la purée :1 céleri rave3 pommes de terre1 l de lait80 g de beurresel et poivrePour la viande :8 noisettes de biche, coupées par le boucher4 cl de Cognac10 cl de vin rouge25 cl de fond de veau1 brin de thym2 noix de beurrehuile d'arachidepoivre mignonnettesel et poivre""]","[""Épluchez le céleri boule et les pommes de terre puis coupez-les en tranches. Placez-les dans une casserole avec le lait et assez d'eau pour recouvrir le tout. Salez. Portez à ébullition et faites cuire 30 min. Quand les légumes sont bien mous, égouttez-les. Passez-les au presse-purée, ajoutez le beurre fondu, salez, poivrez et mélangez bien. Gardez au chaud."", ""Salez les noisettes et poivrez-les avec le poivre mignonnette. Faites-les cuire à feu très vif à la poêle dans un peu d'huile. Placez les noisettes cuites rosées dans un plat. Versez le Cognac et le vin blanc. Faites réduire presque à sec et versez le fond de veau. Ajoutez le thym, faites bouillir et réduire de moitié. Salez, poivrez, sortez du feu puis ajoutez le beurre en remuant. Éliminez le brin de thym."", ""Servez aussitôt les noisettes dans des assiettes avec la purée et la sauce, bien chaude.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/2491a037ab0305375d63ca93694dfd16d6538338.jpeg,823,4 pers.,00H35,00:10,"Ce morceau corsé est riche en fibres, fin et savoureux, accompagné par un fond de sauce classique et relevé; la purée adoucit l'ensemble."
